sku,slug,model,category,parameter,value,unit,notes,url,updated
ВИД-OVP_M1S4-282,ovp-m1s4,OVP M1S4,Видеопроцессоры,Размеры,482.6mm（Ш）×300mm（Г）×66.6mm（В）,mm,,http://onbon.ru/product/videoprocessory/ovp-m1s4,2026-03-28 15:54:24
ВИД-OVP_M1S4-080,ovp-m1s4,OVP M1S4,Видеопроцессоры,Разъем,Кол-во,,,http://onbon.ru/product/videoprocessory/ovp-m1s4,2026-03-28 15:54:24
ВИД-OVP_M1S4-990,ovp-m1s4,OVP M1S4,Видеопроцессоры,Способы управления,"Keys on Video Processor, IR controller, Ledshow software",,,http://onbon.ru/product/videoprocessory/ovp-m1s4,2026-03-28 15:54:24
ВИД-OVP_M2-652,ovp-m2,OVP M2,Видеопроцессоры,CV,2,,,http://onbon.ru/product/videoprocessory/ovp-m2,2026-03-28 15:55:09
ВИД-OVP_M2-843,ovp-m2,OVP M2,Видеопроцессоры,DVI,1,,,http://onbon.ru/product/videoprocessory/ovp-m2,2026-03-28 15:55:09
ВИД-OVP_M2-709,ovp-m2,OVP M2,Видеопроцессоры,HDMI,1,,,http://onbon.ru/product/videoprocessory/ovp-m2,2026-03-28 15:55:09
ВИД-OVP_M2-147,ovp-m2,OVP M2,Видеопроцессоры,SDI (Модуль),1,,,http://onbon.ru/product/videoprocessory/ovp-m2,2026-03-28 15:55:09
ВИД-OVP_M2-389,ovp-m2,OVP M2,Видеопроцессоры,SDI LOOP,1,,,http://onbon.ru/product/videoprocessory/ovp-m2,2026-03-28 15:55:09
ВИД-OVP_M2-393,ovp-m2,OVP M2,Видеопроцессоры,VGA,1,,,http://onbon.ru/product/videoprocessory/ovp-m2,2026-03-28 15:55:09
ВИД-OVP_M2-197,ovp-m2,OVP M2,Видеопроцессоры,Вес,5.18Kg,kg,,http://onbon.ru/product/videoprocessory/ovp-m2,2026-03-28 15:55:09
ВИД-OVP_M2-153,ovp-m2,OVP M2,Видеопроцессоры,Видео интерфейсы:,"Входные: 2 CV, 1 DVI, 1 VGA, 1 HDMI, 1 SDI ; Выходные: 1 SDI, 1 DVI, 2 Ethernet",V,,http://onbon.ru/product/videoprocessory/ovp-m2,2026-03-28 15:55:09
ВИД-OVP_M2-153,ovp-m2,OVP M2,Видеопроцессоры,Видео интерфейсы:,"Входные: 2 CV, 1 DVI, 1 VGA, 1 HDMI, SDI ; Выходные: 1 SDI, 2 DVI, 4 Ethernet",V,,http://onbon.ru/product/videoprocessory/ovp-m2,2026-03-28 15:55:09
ВИД-OVP_M2-718,ovp-m2,OVP M2,Видеопроцессоры,Входное напряжение,100-240V~ 50/60Hz,V,,http://onbon.ru/product/videoprocessory/ovp-m2,2026-03-28 15:55:09
ВИД-OVP_M2-321,ovp-m2,OVP M2,Видеопроцессоры,Допустимая влажность,15-85%,%,,http://onbon.ru/product/videoprocessory/ovp-m2,2026-03-28 15:55:09
ВИД-OVP_M2-834,ovp-m2,OVP M2,Видеопроцессоры,Кол-во пикселей,1300K пикселей; 1280*1024 @60Hz,Hz,,http://onbon.ru/product/videoprocessory/ovp-m2,2026-03-28 15:55:09
ВИД-OVP_M2-270,ovp-m2,OVP M2,Видеопроцессоры,Макс. высота,1024,,,http://onbon.ru/product/videoprocessory/ovp-m2,2026-03-28 15:55:09
ВИД-OVP_M2-949,ovp-m2,OVP M2,Видеопроцессоры,Макс. длина,2048,,,http://onbon.ru/product/videoprocessory/ovp-m2,2026-03-28 15:55:09
ВИД-OVP_M2-920,ovp-m2,OVP M2,Видеопроцессоры,Площадь управления:,1300K пикселей; 1280*1024 @60Hz,Hz,W≤2048; H≥1024,http://onbon.ru/product/videoprocessory/ovp-m2,2026-03-28 15:55:09
ВИД-OVP_M2-920,ovp-m2,OVP M2,Видеопроцессоры,Площадь управления:,2600K пикселей; 2560*1024 @60Hz,Hz,W≤3840; H≥1920,http://onbon.ru/product/videoprocessory/ovp-m2,2026-03-28 15:55:09
ВИД-OVP_M2-924,ovp-m2,OVP M2,Видеопроцессоры,Потребляемая мощность,≤20W,W,,http://onbon.ru/product/videoprocessory/ovp-m2,2026-03-28 15:55:09
ВИД-OVP_M2-884,ovp-m2,OVP M2,Видеопроцессоры,Рабочая температура,-20—55℃,°C,,http://onbon.ru/product/videoprocessory/ovp-m2,2026-03-28 15:55:09
ВИД-OVP_M2-282,ovp-m2,OVP M2,Видеопроцессоры,Размеры,482.6mm（Ш）×300mm（Г）×66.6mm（В）,mm,,http://onbon.ru/product/videoprocessory/ovp-m2,2026-03-28 15:55:09
ВИД-OVP_M2-080,ovp-m2,OVP M2,Видеопроцессоры,Разъем,Кол-во,,,http://onbon.ru/product/videoprocessory/ovp-m2,2026-03-28 15:55:09
ВИД-OVP_M2-990,ovp-m2,OVP M2,Видеопроцессоры,Способы управления,"Keys on Video Processor, IR controller, Ledshow software",,,http://onbon.ru/product/videoprocessory/ovp-m2,2026-03-28 15:55:09
ВИД-OVP_M3-652,ovp-m3,OVP M3,Видеопроцессоры,CV,2,,,http://onbon.ru/product/videoprocessory/ovp-m3,2026-03-28 15:54:55
ВИД-OVP_M3-843,ovp-m3,OVP M3,Видеопроцессоры,DVI,1,,,http://onbon.ru/product/videoprocessory/ovp-m3,2026-03-28 15:54:55
ВИД-OVP_M3-843,ovp-m3,OVP M3,Видеопроцессоры,DVI,2,,,http://onbon.ru/product/videoprocessory/ovp-m3,2026-03-28 15:54:55
ВИД-OVP_M3-709,ovp-m3,OVP M3,Видеопроцессоры,HDMI,1,,,http://onbon.ru/product/videoprocessory/ovp-m3,2026-03-28 15:54:55
ВИД-OVP_M3-147,ovp-m3,OVP M3,Видеопроцессоры,SDI (Модуль),1,,,http://onbon.ru/product/videoprocessory/ovp-m3,2026-03-28 15:54:55
ВИД-OVP_M3-389,ovp-m3,OVP M3,Видеопроцессоры,SDI LOOP,1,,,http://onbon.ru/product/videoprocessory/ovp-m3,2026-03-28 15:54:55
ВИД-OVP_M3-393,ovp-m3,OVP M3,Видеопроцессоры,VGA,1,,,http://onbon.ru/product/videoprocessory/ovp-m3,2026-03-28 15:54:55
ВИД-OVP_M3-197,ovp-m3,OVP M3,Видеопроцессоры,Вес,5.18Kg,kg,,http://onbon.ru/product/videoprocessory/ovp-m3,2026-03-28 15:54:55
ВИД-OVP_M3-153,ovp-m3,OVP M3,Видеопроцессоры,Видео интерфейсы:,"Входные: 2 CV, 1 DVI, 1 VGA, 1 HDMI, SDI ; Выходные: 1 SDI, 2 DVI, 4 Ethernet",V,,http://onbon.ru/product/videoprocessory/ovp-m3,2026-03-28 15:54:55
ВИД-OVP_M3-153,ovp-m3,OVP M3,Видеопроцессоры,Видео интерфейсы:,"Входные: 2 CV, 1 DVI, 1 VGA, 1 HDMI, 1 SDI ; Выходные: 1 SDI, 1 DVI, 2 Ethernet",V,,http://onbon.ru/product/videoprocessory/ovp-m3,2026-03-28 15:54:55
ВИД-OVP_M3-153,ovp-m3,OVP M3,Видеопроцессоры,Видео интерфейсы:,"Входные: 2 CV, 1 DVI, 1 HDMI; Выходные: 1 DVI, 2 Ethernet",,,http://onbon.ru/product/videoprocessory/ovp-m3,2026-03-28 15:54:55
ВИД-OVP_M3-718,ovp-m3,OVP M3,Видеопроцессоры,Входное напряжение,100-240V~ 50/60Hz,V,,http://onbon.ru/product/videoprocessory/ovp-m3,2026-03-28 15:54:55
ВИД-OVP_M3-321,ovp-m3,OVP M3,Видеопроцессоры,Допустимая влажность,15-85%,%,,http://onbon.ru/product/videoprocessory/ovp-m3,2026-03-28 15:54:55
ВИД-OVP_M3-834,ovp-m3,OVP M3,Видеопроцессоры,Кол-во пикселей,2600Kпикселей;2560*1024 @60Hz,Hz,,http://onbon.ru/product/videoprocessory/ovp-m3,2026-03-28 15:54:55
ВИД-OVP_M3-270,ovp-m3,OVP M3,Видеопроцессоры,Макс. высота,1920,,,http://onbon.ru/product/videoprocessory/ovp-m3,2026-03-28 15:54:55
ВИД-OVP_M3-949,ovp-m3,OVP M3,Видеопроцессоры,Макс. длина,3840,,,http://onbon.ru/product/videoprocessory/ovp-m3,2026-03-28 15:54:55
ВИД-OVP_M3-920,ovp-m3,OVP M3,Видеопроцессоры,Площадь управления:,2600K пикселей; 2560*1024 @60Hz,Hz,W≤3840; H≥1920,http://onbon.ru/product/videoprocessory/ovp-m3,2026-03-28 15:54:55
ВИД-OVP_M3-920,ovp-m3,OVP M3,Видеопроцессоры,Площадь управления:,1300K пикселей; 1280*1024 @60Hz,Hz,W≤2048; H≥1024,http://onbon.ru/product/videoprocessory/ovp-m3,2026-03-28 15:54:55
ВИД-OVP_M3-920,ovp-m3,OVP M3,Видеопроцессоры,Площадь управления:,1300K пикселей: 1280*1024 @60Hz,Hz,W≤2048 ; H≥1024,http://onbon.ru/product/videoprocessory/ovp-m3,2026-03-28 15:54:55
ВИД-OVP_M3-924,ovp-m3,OVP M3,Видеопроцессоры,Потребляемая мощность,≤20W,W,,http://onbon.ru/product/videoprocessory/ovp-m3,2026-03-28 15:54:55
ВИД-OVP_M3-884,ovp-m3,OVP M3,Видеопроцессоры,Рабочая температура,-20—55℃,°C,,http://onbon.ru/product/videoprocessory/ovp-m3,2026-03-28 15:54:55
ВИД-OVP_M3-282,ovp-m3,OVP M3,Видеопроцессоры,Размеры,482.6mm（Ш）×300mm（Г）×66.6mm（В）,mm,,http://onbon.ru/product/videoprocessory/ovp-m3,2026-03-28 15:54:55
ВИД-OVP_M3-080,ovp-m3,OVP M3,Видеопроцессоры,Разъем,Кол-во,,,http://onbon.ru/product/videoprocessory/ovp-m3,2026-03-28 15:54:55
ВИД-OVP_M3-990,ovp-m3,OVP M3,Видеопроцессоры,Способы управления,"Keys on Video Processor, IR controller, Ledshow software",,,http://onbon.ru/product/videoprocessory/ovp-m3,2026-03-28 15:54:55
ВИД-SDI_MODUL_-224,sdi-modul-dlya-ovp,SDI MODUL DLYA OVP,Видеопроцессоры,Напряжение:,5V,V,3.5V~6V,http://onbon.ru/product/videoprocessory/sdi-modul-dlya-ovp,2026-03-28 15:54:57
ВИД-SDI_MODUL_-224,sdi-modul-dlya-ovp,SDI MODUL DLYA OVP,Видеопроцессоры,Напряжение:,5V,V,4.5V-6,http://onbon.ru/product/videoprocessory/sdi-modul-dlya-ovp,2026-03-28 15:54:57
ДАТ-BRIGHTNESS-330,brightness-sensor,BRIGHTNESS SENSOR,Датчики и пульты,Время отклика:,8 c,,,http://onbon.ru/product/sensors/brightness-sensor,2026-03-28 15:53:05
ДАТ-BRIGHTNESS-800,brightness-sensor,BRIGHTNESS SENSOR,Датчики и пульты,Диапазон измерения влажности:,0 ~ 100% RH,%,,http://onbon.ru/product/sensors/brightness-sensor,2026-03-28 15:53:05
ДАТ-BRIGHTNESS-894,brightness-sensor,BRIGHTNESS SENSOR,Датчики и пульты,Диапазон температур:,-55 ℃ ~ 125 ℃,°C,,http://onbon.ru/product/sensors/brightness-sensor,2026-03-28 15:53:05
ДАТ-BRIGHTNESS-181,brightness-sensor,BRIGHTNESS SENSOR,Датчики и пульты,Диапазон температуры:,"-40 ~ 123,8 ℃",°C,,http://onbon.ru/product/sensors/brightness-sensor,2026-03-28 15:53:05
ДАТ-BRIGHTNESS-224,brightness-sensor,BRIGHTNESS SENSOR,Датчики и пульты,Напряжение:,"3 ~ 5,5V",V,,http://onbon.ru/product/sensors/brightness-sensor,2026-03-28 15:53:05
ДАТ-BRIGHTNESS-491,brightness-sensor,BRIGHTNESS SENSOR,Датчики и пульты,Низкое энергопотребление:,80μW,,,http://onbon.ru/product/sensors/brightness-sensor,2026-03-28 15:53:05
ДАТ-BRIGHTNESS-403,brightness-sensor,BRIGHTNESS SENSOR,Датчики и пульты,Точность измерения влажности:,± 3% относительной влажности,%,,http://onbon.ru/product/sensors/brightness-sensor,2026-03-28 15:53:05
ДАТ-BRIGHTNESS-943,brightness-sensor,BRIGHTNESS SENSOR,Датчики и пульты,Точность измерения температуры:,"± 0,4 ℃",°C,,http://onbon.ru/product/sensors/brightness-sensor,2026-03-28 15:53:05
ДАТ-BRIGHTNESS-190,brightness-sensor,BRIGHTNESS SENSOR,Датчики и пульты,Точность:,"± 0,5 ℃",°C,,http://onbon.ru/product/sensors/brightness-sensor,2026-03-28 15:53:05
ДАТ-INFRARED_R-224,infrared-remote-controller,INFRARED REMOTE CONTROLLER,Датчики и пульты,Напряжение:,5V,V,3.5V~6V,http://onbon.ru/product/sensors/infrared-remote-controller,2026-03-28 15:52:43
ДАТ-INFRARED_R-224,infrared-remote-controller-yq,INFRARED REMOTE CONTROLLER YQ,Датчики и пульты,Напряжение:,5V,V,3.5V~6V,http://onbon.ru/product/sensors/infrared-remote-controller-yq,2026-03-28 15:56:08
ДАТ-INFRARED_R-224,infrared-remote-controller-yq,INFRARED REMOTE CONTROLLER YQ,Датчики и пульты,Напряжение:,5V,V,4.5V-6,http://onbon.ru/product/sensors/infrared-remote-controller-yq,2026-03-28 15:56:08
ДАТ-TEMPERATUR-330,temperatur-sensor,TEMPERATUR SENSOR,Датчики и пульты,Время отклика:,8 c,,,http://onbon.ru/product/sensors/temperatur-sensor,2026-03-28 15:53:01
ДАТ-TEMPERATUR-800,temperatur-sensor,TEMPERATUR SENSOR,Датчики и пульты,Диапазон измерения влажности:,0 ~ 100% RH,%,,http://onbon.ru/product/sensors/temperatur-sensor,2026-03-28 15:53:01
ДАТ-TEMPERATUR-894,temperatur-sensor,TEMPERATUR SENSOR,Датчики и пульты,Диапазон температур:,-55 ℃ ~ 125 ℃,°C,,http://onbon.ru/product/sensors/temperatur-sensor,2026-03-28 15:53:01
ДАТ-TEMPERATUR-181,temperatur-sensor,TEMPERATUR SENSOR,Датчики и пульты,Диапазон температуры:,"-40 ~ 123,8 ℃",°C,,http://onbon.ru/product/sensors/temperatur-sensor,2026-03-28 15:53:01
ДАТ-TEMPERATUR-224,temperatur-sensor,TEMPERATUR SENSOR,Датчики и пульты,Напряжение:,"3 ~ 5,5V",V,,http://onbon.ru/product/sensors/temperatur-sensor,2026-03-28 15:53:01
ДАТ-TEMPERATUR-491,temperatur-sensor,TEMPERATUR SENSOR,Датчики и пульты,Низкое энергопотребление:,80μW,,,http://onbon.ru/product/sensors/temperatur-sensor,2026-03-28 15:53:01
ДАТ-TEMPERATUR-403,temperatur-sensor,TEMPERATUR SENSOR,Датчики и пульты,Точность измерения влажности:,± 3% относительной влажности,%,,http://onbon.ru/product/sensors/temperatur-sensor,2026-03-28 15:53:01
ДАТ-TEMPERATUR-943,temperatur-sensor,TEMPERATUR SENSOR,Датчики и пульты,Точность измерения температуры:,"± 0,4 ℃",°C,,http://onbon.ru/product/sensors/temperatur-sensor,2026-03-28 15:53:01
ДАТ-TEMPERATUR-190,temperatur-sensor,TEMPERATUR SENSOR,Датчики и пульты,Точность:,"± 0,5 ℃",°C,,http://onbon.ru/product/sensors/temperatur-sensor,2026-03-28 15:53:01
ДАТ-TEMPERATUR-330,temperaturhumidity-sensor,TEMPERATURHUMIDITY SENSOR,Датчики и пульты,Время отклика:,8 c,,,http://onbon.ru/product/sensors/temperaturhumidity-sensor,2026-03-28 15:53:03
ДАТ-TEMPERATUR-800,temperaturhumidity-sensor,TEMPERATURHUMIDITY SENSOR,Датчики и пульты,Диапазон измерения влажности:,0 ~ 100% RH,%,,http://onbon.ru/product/sensors/temperaturhumidity-sensor,2026-03-28 15:53:03
ДАТ-TEMPERATUR-894,temperaturhumidity-sensor,TEMPERATURHUMIDITY SENSOR,Датчики и пульты,Диапазон температур:,-55 ℃ ~ 125 ℃,°C,,http://onbon.ru/product/sensors/temperaturhumidity-sensor,2026-03-28 15:53:03
ДАТ-TEMPERATUR-181,temperaturhumidity-sensor,TEMPERATURHUMIDITY SENSOR,Датчики и пульты,Диапазон температуры:,"-40 ~ 123,8 ℃",°C,,http://onbon.ru/product/sensors/temperaturhumidity-sensor,2026-03-28 15:53:03
ДАТ-TEMPERATUR-224,temperaturhumidity-sensor,TEMPERATURHUMIDITY SENSOR,Датчики и пульты,Напряжение:,"3 ~ 5,5V",V,,http://onbon.ru/product/sensors/temperaturhumidity-sensor,2026-03-28 15:53:03
ДАТ-TEMPERATUR-491,temperaturhumidity-sensor,TEMPERATURHUMIDITY SENSOR,Датчики и пульты,Низкое энергопотребление:,80μW,,,http://onbon.ru/product/sensors/temperaturhumidity-sensor,2026-03-28 15:53:03
ДАТ-TEMPERATUR-403,temperaturhumidity-sensor,TEMPERATURHUMIDITY SENSOR,Датчики и пульты,Точность измерения влажности:,± 3% относительной влажности,%,,http://onbon.ru/product/sensors/temperaturhumidity-sensor,2026-03-28 15:53:03
ДАТ-TEMPERATUR-943,temperaturhumidity-sensor,TEMPERATURHUMIDITY SENSOR,Датчики и пульты,Точность измерения температуры:,"± 0,4 ℃",°C,,http://onbon.ru/product/sensors/temperaturhumidity-sensor,2026-03-28 15:53:03
ДАТ-TEMPERATUR-190,temperaturhumidity-sensor,TEMPERATURHUMIDITY SENSOR,Датчики и пульты,Точность:,"± 0,5 ℃",°C,,http://onbon.ru/product/sensors/temperaturhumidity-sensor,2026-03-28 15:53:03
КОН-676-433,676,676,Контроллеры BX-5x,Максимальная мощность:,≤3 Вт,W,макс 2A,http://onbon.ru/product/controllers-bx5/676,2026-03-28 15:53:11
КОН-676-224,676,676,Контроллеры BX-5x,Напряжение:,5V,V,4V-6.5V,http://onbon.ru/product/controllers-bx5/676,2026-03-28 15:53:11
КОН-676-224,676,676,Контроллеры BX-5x,Напряжение:,5V,V,3.5V~6V,http://onbon.ru/product/controllers-bx5/676,2026-03-28 15:53:11
КОН-676-364,676,676,Контроллеры BX-5x,Чувствительность приемника,≤-108dBm,,,http://onbon.ru/product/controllers-bx5/676,2026-03-28 15:53:11
КОН-BX_5A0WIFI-456,bx-5a0wifi,BX 5A0WIFI,Контроллеры BX-5x,Количество рядов и тип хаба:,4 разъема T12; 2 разъема T08,,,http://onbon.ru/product/controllers-bx5/bx-5a0wifi,2026-03-28 15:54:11
КОН-BX_5A0WIFI-433,bx-5a0wifi,BX 5A0WIFI,Контроллеры BX-5x,Максимальная мощность:,≤ 2 Вт,W,,http://onbon.ru/product/controllers-bx5/bx-5a0wifi,2026-03-28 15:54:11
КОН-BX_5A0WIFI-433,bx-5a0wifi,BX 5A0WIFI,Контроллеры BX-5x,Максимальная мощность:,≤2 Вт,W,,http://onbon.ru/product/controllers-bx5/bx-5a0wifi,2026-03-28 15:54:11
КОН-BX_5A0WIFI-433,bx-5a0wifi,BX 5A0WIFI,Контроллеры BX-5x,Максимальная мощность:,≤1.8 Вт,W,,http://onbon.ru/product/controllers-bx5/bx-5a0wifi,2026-03-28 15:54:11
КОН-BX_5A0WIFI-224,bx-5a0wifi,BX 5A0WIFI,Контроллеры BX-5x,Напряжение:,5V,V,4.5V~6V,http://onbon.ru/product/controllers-bx5/bx-5a0wifi,2026-03-28 15:54:11
КОН-BX_5A0WIFI-232,bx-5a0wifi,BX 5A0WIFI,Контроллеры BX-5x,Память:,1 Mb,,,http://onbon.ru/product/controllers-bx5/bx-5a0wifi,2026-03-28 15:54:11
КОН-BX_5A0WIFI-232,bx-5a0wifi,BX 5A0WIFI,Контроллеры BX-5x,Память:,2 Mb,,,http://onbon.ru/product/controllers-bx5/bx-5a0wifi,2026-03-28 15:54:11
КОН-BX_5A0WIFI-920,bx-5a0wifi,BX 5A0WIFI,Контроллеры BX-5x,Площадь управления:,Один цвет 2048*16 1024*32 672*48 512*64; Два цвета 1024*16 512*32 336*48 256*64,,,http://onbon.ru/product/controllers-bx5/bx-5a0wifi,2026-03-28 15:54:11
КОН-BX_5A0WIFI-920,bx-5a0wifi,BX 5A0WIFI,Контроллеры BX-5x,Площадь управления:,Один цвет 2048*64 1024*128 672*192 512*256; Два цвета 1024*64 512*128 336*192 256*256,,,http://onbon.ru/product/controllers-bx5/bx-5a0wifi,2026-03-28 15:54:11
КОН-BX_5A0WIFI-920,bx-5a0wifi,BX 5A0WIFI,Контроллеры BX-5x,Площадь управления:,Один цвет 3200*16 3200*32 2688*48 2048*64; Два цвета 3200*16 2048*32 1344*48 1024*64,,,http://onbon.ru/product/controllers-bx5/bx-5a0wifi,2026-03-28 15:54:11
КОН-BX_5A0WIFI-920,bx-5a0wifi,BX 5A0WIFI,Контроллеры BX-5x,Площадь управления:,Один цвет 640*16 320*32; Два цвета 320*16 160*32,,,http://onbon.ru/product/controllers-bx5/bx-5a0wifi,2026-03-28 15:54:11
КОН-BX_5A0WIFI-558,bx-5a0wifi,BX 5A0WIFI,Контроллеры BX-5x,Поддержка датчиков:,"Температура, Температура и влажность, ИК",,,http://onbon.ru/product/controllers-bx5/bx-5a0wifi,2026-03-28 15:54:11
КОН-BX_5A0WIFI-942,bx-5a0wifi,BX 5A0WIFI,Контроллеры BX-5x,Режим соединения:,"Wi-Fi + (TCP/IP/UDP, Ethernet 100 М), USB, RS-232, RS-485",,опция,http://onbon.ru/product/controllers-bx5/bx-5a0wifi,2026-03-28 15:54:11
КОН-BX_5A0WIFI-942,bx-5a0wifi,BX 5A0WIFI,Контроллеры BX-5x,Режим соединения:,USB,,,http://onbon.ru/product/controllers-bx5/bx-5a0wifi,2026-03-28 15:54:11
КОН-BX_5A0WIFI-942,bx-5a0wifi,BX 5A0WIFI,Контроллеры BX-5x,Режим соединения:,Ethernet,,,http://onbon.ru/product/controllers-bx5/bx-5a0wifi,2026-03-28 15:54:11
